Customer ID,first_name,last_name,email,city,credit_score,created_at,Date of Birth,Gender,Occupation,Annual Income,Branch Code,Customer Segment,Avg Monthly Balance,Current Balance,Account Type,Tenure with Bank,Risk Rating,Product Type,Product ID,Sale Date,Sales Value/Premium,Revenue Contribution,Status,Month,Quarter,Year,Seasonality Flag,Policy Type,Policy Term
YESB42317575,Sanjay,Tayal,parveen6257.jangra932@gmail.com,"H.No 223, Urban Estate, Sonipat, Haryana",830,2021-07-19,1992-01-29,Female,Lawyer,787184,GGN003,Retail,143005,116530,Savings,11y 6m,Low,,,,,,,,,,,,
YESB96945329,Sushil,Punia,rohtas9524.verma219@gmail.com,"H.No 859, Model Town, Gurugram, Haryana",609,2021-08-09,1984-12-26,Female,Consultant,1680049,GGN002,High Net Worth,165068,136057,Savings,6y 6m,Medium,,,,,,,,,,,,
YESB83676435,Anil,Dhankar,manju2879.deswal686@hotmail.com,"H.No 1096, Civil Lines, Ambala, Haryana",684,2021-06-17,1986-09-26,Male,Freelancer,1080087,GGN002,SME,126884,136545,Savings,4y 0m,Medium,Fixed Deposit,PROD124903,2023-12-28 00:00:00,780256,3901.28,Active,December,Q4,2023,Festive,,
YESB20245693,Rakesh,Beniwal,rahul5611.pandey25@gmail.com,"H.No 5, VPO Kharkhoda, Hisar, Haryana",525,2022-03-01,1964-05-04,Female,Business Owner,1872925,GGN001,High Net Worth,198416,225083,Savings,10y 9m,Medium,Mutual Fund,PROD105033,2024-07-17 00:00:00,473862,4738.62,Pending,July,Q3,2024,Regular,,
YESB20298188,Ashok,Gehlot,dharmender4595.panchal358@yahoo.com,"H.No 1039, Sector 14, Jhajjar, Haryana",589,2019-04-20,1998-10-07,Male,Business Owner,422562,GGN001,SME,59426,51258,Savings,6y 3m,Medium,,,,,,,,,,,,
YESB18639832,Anita,Sheoran,deepak6513.lather604@icloud.com,"H.No 455, Railway Road, Jhajjar, Haryana",528,2021-06-17,1998-03-02,Female,Farmer,1338577,GGN002,SME,211703,187036,Savings,10y 3m,Medium,,,,,,,,,,,,
YESB58522365,Kuldeep,Tanwar,jagdish8725.jat774@gmail.com,"H.No 300, VPO Kalanaur, Yamunanagar, Haryana",847,2024-11-08,1968-08-01,Female,Business Owner,1556975,GGN002,High Net Worth,275705,230952,Savings,9y 3m,Low,,,,,,,,,,,,
YESB97229942,Seema,Jat,ankit8086.bansal985@outlook.com,"H.No 577, Model Town, Faridabad, Haryana",845,2024-09-22,2004-05-11,Male,Private Job,1484925,GGN005,SME,295633,322501,Salary,2y 11m,Low,,,,,,,,,,,,
YESB88748788,Jitender,Pandey,rahul6072.yadav933@gmail.com,"H.No 1321, Model Town, Panchkula, Haryana",604,2023-07-14,1967-01-31,Male,Government Employee,1456328,GGN004,Retail,260950,220644,Savings,4y 1m,Medium,,,,,,,,,,,,
YESB88554569,Anita,Punia,sandeep2002.duhan66@hotmail.com,"H.No 249, Urban Estate, Panchkula, Haryana",672,2023-03-05,2004-04-19,Female,Freelancer,1299597,GGN004,Retail,107545,99158,Salary,5y 10m,Medium,,,,,,,,,,,,
YESB95000087,Deepak,Phogat,rahul9362.tanwar510@outlook.com,"H.No 1406, Sector 14, Panchkula, Haryana",600,2020-04-17,1989-05-16,Female,Lawyer,470831,GGN005,SME,63885,68273,Salary,12y 3m,Medium,Mutual Fund,PROD124414,2024-09-29 00:00:00,383265,3832.65,Active,September,Q3,2024,Regular,,
YESB97598515,Deepak,Mishra,sahil2627.mishra760@icloud.com,"H.No 816, Civil Lines, Hisar, Haryana",534,2025-07-25,1967-01-14,Female,Freelancer,2473188,GGN003,High Net Worth,223273,197096,Savings,1y 3m,Medium,Fixed Deposit,PROD104303,2023-08-06 00:00:00,372905,1864.53,Pending,August,Q3,2023,Regular,,
YESB19594537,Amit,Lather,sunil4857.mishra554@yahoo.com,"H.No 635, Main Market, Sonipat, Haryana",749,2022-12-13,1994-05-05,Female,Teacher,394770,GGN003,SME,26692,22500,Savings,11y 10m,Medium,,,,,,,,,,,,
YESB72681888,Sunil,Sharma,hawa6978.saini258@gmail.com,"H.No 1268, Civil Lines, Panchkula, Haryana",475,2025-05-13,1995-09-18,Male,Consultant,2166411,GGN005,High Net Worth,356657,324375,Savings,5y 2m,High,,,,,,,,,,,,
YESB39210909,Rajesh,Verma,yogesh5148.grewal930@hotmail.com,"H.No 1477, Main Market, Gurugram, Haryana",714,2025-05-07,1997-05-18,Female,Consultant,606526,GGN002,SME,82895,98104,Savings,4y 6m,Medium,,,,,,,,,,,,
YESB77938635,Anil,Sharma,vikas2414.sheoran618@icloud.com,"H.No 329, Jhajjar Road, Nuh, Haryana",759,2025-09-08,1980-03-13,Male,Private Job,1997283,GGN003,High Net Worth,357375,413194,Savings,8y 6m,Low,,,,,,,,,,,,
YESB19794452,Ishwar,Dalal,reena8982.vats984@icloud.com,"H.No 1139, Sector 14, Faridabad, Haryana",676,2021-02-15,1993-08-17,Male,Freelancer,1932996,GGN001,High Net Worth,115961,104979,Savings,14y 9m,Medium,,,,,,,,,,,,
YESB80393638,Rajesh,Tiwari,pooja8912.lamba687@hotmail.com,"H.No 810, Railway Road, Yamunanagar, Haryana",592,2024-07-16,1970-11-20,Female,Consultant,1437291,GGN003,SME,107935,110811,Savings,6y 3m,Medium,,,,,,,,,,,,
YESB83643799,Sushil,Malik,anita4346.deswal678@outlook.com,"H.No 67, Model Town, Fatehabad, Haryana",559,2022-07-01,1967-10-07,Male,Doctor,925881,GGN001,Retail,85204,101351,Savings,7y 4m,Medium,Credit Card,PROD101629,2024-05-13 00:00:00,0,1500,Pending,May,Q2,2024,Regular,,
YESB72955951,Jagdish,Panchal,vikram3755.gehlot299@hotmail.com,"H.No 384, VPO Kharkhoda, Nuh, Haryana",620,2019-07-25,1984-03-14,Male,Lawyer,721776,GGN001,SME,94307,111825,Savings,2y 3m,Medium,Mutual Fund,PROD108665,2024-08-09 00:00:00,203367,2033.67,Pending,August,Q3,2024,Regular,,
YESB93636930,Jaipal,Khatri,priyanka9800.singhal802@outlook.com,"H.No 597, Railway Road, Hisar, Haryana",842,2020-12-15,1952-09-21,Male,Lawyer,1529042,GGN005,High Net Worth,205399,166473,Savings,11y 3m,Low,,,,,,,,,,,,
YESB47028806,Deepak,Mittal,ankit3033.dahiya217@yahoo.com,"H.No 1209, VPO Meham, Gurugram, Haryana",620,2020-01-10,1995-05-15,Male,Consultant,2478161,GGN001,High Net Worth,201631,232748,Salary,14y 9m,Medium,,,,,,,,,,,,
YESB98646362,Neeraj,Vats,rakesh5220.tyagi327@icloud.com,"H.No 935, VPO Kharkhoda, Charkhi Dadri, Haryana",785,2019-11-11,1974-02-16,Female,Government Employee,2466126,GGN005,High Net Worth,211902,242264,Salary,11y 5m,Low,Credit Card,PROD109514,2024-12-20 00:00:00,0,1500,Active,December,Q4,2024,Festive,,
YESB74015742,Kuldeep,Lather,deepak2741.panwar58@gmail.com,"H.No 266, VPO Kharkhoda, Panchkula, Haryana",708,2019-12-02,1983-05-29,Male,Teacher,1364310,GGN001,Retail,119695,143071,Salary,3y 11m,Medium,,,,,,,,,,,,
YESB93605140,Rajesh,Tayal,ankit8125.shukla12@outlook.com,"H.No 200, VPO Kharkhoda, Rewari, Haryana",455,2021-11-18,1996-07-20,Female,Government Employee,1776017,GGN005,High Net Worth,210074,206179,Salary,6y 11m,High,,,,,,,,,,,,
YESB27175201,Mohit,Bhardwaj,ram1821.tiwari135@gmail.com,"H.No 680, Main Market, Panipat, Haryana",712,2022-02-10,1988-05-10,Female,Engineer,1968323,GGN001,High Net Worth,149324,151295,Savings,6y 1m,Medium,Loan,PROD108000,2023-05-26 00:00:00,1790735,35814.7,Active,May,Q2,2023,Regular,,
YESB27175201,Mohit,Bhardwaj,ram1821.tiwari135@gmail.com,"H.No 680, Main Market, Panipat, Haryana",712,2022-02-10,1988-05-10,Female,Engineer,1968323,GGN001,High Net Worth,149324,151295,Savings,6y 1m,Medium,Loan,PROD118046,2023-04-29 00:00:00,628967,12579.34,Closed,April,Q2,2023,Regular,,
YESB44289165,Kuldeep,Vats,sunil6589.rana189@yahoo.com,"H.No 229, Sector 14, Kurukshetra, Haryana",547,2023-01-13,1999-03-13,Female,Freelancer,1717509,GGN002,High Net Worth,116845,104993,Savings,1y 10m,Medium,Fixed Deposit,PROD123350,2023-07-22 00:00:00,133069,665.35,Active,July,Q3,2023,Regular,,
YESB62255487,Kavita,Panwar,vikram4024.bansal144@hotmail.com,"H.No 753, Civil Lines, Charkhi Dadri, Haryana",846,2022-07-05,1951-05-19,Male,Business Owner,2339623,GGN004,High Net Worth,230827,274191,Salary,9y 6m,Low,,,,,,,,,,,,
YESB98028951,Meena,Tyagi,jagdish8563.rathi437@hotmail.com,"H.No 1468, VPO Meham, Palwal, Haryana",572,2020-10-03,1975-01-07,Male,Private Job,1358687,GGN003,Retail,188670,183668,Savings,4y 2m,Medium,Credit Card,PROD124930,2023-06-29 00:00:00,0,1500,Pending,June,Q2,2023,Regular,,
YESB40331340,Reena,Yadav,rohtas2500.vats925@icloud.com,"H.No 1094, VPO Kharkhoda, Kaithal, Haryana",502,2025-09-27,1963-03-22,Male,Teacher,760771,GGN001,SME,81082,85232,Savings,11y 10m,Medium,,,,,,,,,,,,
YESB45910763,Ankit,Deswal,manoj1202.aggarwal274@gmail.com,"H.No 509, Railway Road, Rewari, Haryana",639,2023-12-25,1998-03-10,Female,Engineer,1987660,GGN002,High Net Worth,137542,142899,Salary,7y 4m,Medium,,,,,,,,,,,,
YESB52286755,Yogesh,Dalal,amit6261.punia440@gmail.com,"H.No 1052, VPO Kharkhoda, Palwal, Haryana",419,2019-08-27,1975-12-26,Female,Consultant,810189,GGN003,Retail,71112,71619,Savings,11y 2m,High,,,,,,,,,,,,
YESB25441921,Dharmender,Shukla,manju4722.gupta336@icloud.com,"H.No 850, VPO Kharkhoda, Palwal, Haryana",740,2019-01-02,2001-11-16,Female,Engineer,1017602,GGN005,Retail,170918,185051,Savings,3y 5m,Medium,Credit Card,PROD102226,2023-03-16 00:00:00,0,1500,Pending,March,Q1,2023,FY End,,
YESB61177282,Sandeep,Vats,krishan7819.kaushik882@icloud.com,"H.No 934, VPO Kharkhoda, Ambala, Haryana",433,2024-10-09,1985-08-17,Female,Teacher,1383030,GGN004,SME,275479,239460,Savings,2y 8m,High,Credit Card,PROD122388,2024-08-08 00:00:00,0,1500,Pending,August,Q3,2024,Regular,,
YESB24690361,Manoj,Panwar,rajesh9972.phogat893@hotmail.com,"H.No 1429, Sector 14, Gurugram, Haryana",606,2022-12-20,1953-05-05,Female,Private Job,2083341,GGN003,High Net Worth,118992,124139,Salary,15y 8m,Medium,,,,,,,,,,,,
YESB85382170,Vijay,Rana,dharmender9078.kundu599@gmail.com,"H.No 942, Model Town, Fatehabad, Haryana",386,2020-05-07,1988-01-23,Male,Engineer,714106,GGN001,SME,125669,139554,Savings,4y 2m,High,Mutual Fund,PROD123069,2023-12-25 00:00:00,347850,3478.5,Active,December,Q4,2023,Festive,,
YESB11350829,Yogesh,Tomar,kavita8453.hooda688@icloud.com,"H.No 1435, Urban Estate, Panipat, Haryana",646,2021-05-28,1989-11-26,Male,Doctor,1072650,GGN001,SME,151990,133604,Salary,9y 2m,Medium,Fixed Deposit,PROD102765,2023-06-06 00:00:00,788729,3943.64,Active,June,Q2,2023,Regular,,
YESB20648530,Dharmender,Duhan,neeraj7830.khatri966@gmail.com,"H.No 77, VPO Kalanaur, Ambala, Haryana",571,2022-01-04,1989-07-20,Female,Doctor,361520,GGN001,SME,61885,68825,Savings,4y 8m,Medium,,,,,,,,,,,,
YESB78691875,Sushil,Gupta,anita5589.dhankar574@gmail.com,"H.No 1409, Sector 14, Charkhi Dadri, Haryana",402,2021-06-16,1976-03-16,Female,Farmer,1788672,GGN004,High Net Worth,107917,86383,Savings,7y 9m,High,Mutual Fund,PROD106722,2024-01-17 00:00:00,496726,4967.26,Closed,January,Q1,2024,Regular,,
YESB79661783,Surender,Dhankar,vijay3521.dalal970@yahoo.com,"H.No 123, Civil Lines, Hisar, Haryana",832,2021-07-16,2006-06-02,Female,Engineer,410393,GGN003,Retail,22117,24735,Savings,4y 6m,Low,Loan,PROD103153,2024-05-13 00:00:00,4208466,84169.32,Active,May,Q2,2024,Regular,,
YESB76868439,Neeraj,Goel,rajesh4184.dhankar893@gmail.com,"H.No 435, Civil Lines, Jhajjar, Haryana",604,2020-02-17,1955-05-24,Female,Farmer,2370309,GGN005,High Net Worth,444367,417940,Salary,4y 5m,Medium,,,,,,,,,,,,
YESB27517630,Ajay,Rana,rajesh7504.tomar422@yahoo.com,"H.No 1260, VPO Kalanaur, Karnal, Haryana",463,2022-12-06,1986-01-22,Male,Doctor,1235520,GGN005,SME,149869,158273,Salary,15y 6m,High,,,,,,,,,,,,
YESB35187963,Rajesh,Kundu,manoj939.shukla685@gmail.com,"H.No 966, Urban Estate, Karnal, Haryana",794,2020-07-11,1958-08-25,Male,Business Owner,1316045,GGN002,Retail,173187,145363,Savings,13y 6m,Low,,,,,,,,,,,,
YESB83007863,Vikram,Kundu,sushil4033.dhankar70@outlook.com,"H.No 602, Main Market, Yamunanagar, Haryana",791,2021-05-22,1986-02-24,Male,Farmer,603581,GGN001,SME,94494,109925,Savings,9y 6m,Low,Credit Card,PROD113433,2023-05-16 00:00:00,0,1500,Closed,May,Q2,2023,Regular,,
YESB83007863,Vikram,Kundu,sushil4033.dhankar70@outlook.com,"H.No 602, Main Market, Yamunanagar, Haryana",791,2021-05-22,1986-02-24,Male,Farmer,603581,GGN001,SME,94494,109925,Savings,9y 6m,Low,Insurance,PROD119994,2023-11-30 00:00:00,113591,17038.65,Pending,November,Q4,2023,Festive,Health,18
YESB17410445,Vikas,Jat,vikas1161.deswal765@hotmail.com,"H.No 96, Main Market, Hisar, Haryana",687,2025-03-24,1968-07-21,Female,Private Job,1675666,GGN002,High Net Worth,122122,108674,Salary,7y 2m,Medium,Insurance,PROD100928,2024-03-04 00:00:00,241441,36216.15,Pending,March,Q1,2024,FY End,Health,7
YESB73933458,Rohtas,Jat,mohit4393.mishra337@gmail.com,"H.No 876, Railway Road, Ambala, Haryana",647,2023-06-02,1996-02-22,Female,Engineer,2450858,GGN001,High Net Worth,251609,250949,Savings,15y 8m,Medium,,,,,,,,,,,,
YESB17794744,Vikas,Jat,om8960.kundu632@gmail.com,"H.No 1488, VPO Meham, Hisar, Haryana",557,2019-03-11,1951-06-23,Male,Teacher,2079498,GGN001,High Net Worth,358126,295656,Savings,11y 7m,Medium,Credit Card,PROD101720,2023-09-20 00:00:00,0,1500,Pending,September,Q3,2023,Regular,,
YESB17794744,Vikas,Jat,om8960.kundu632@gmail.com,"H.No 1488, VPO Meham, Hisar, Haryana",557,2019-03-11,1951-06-23,Male,Teacher,2079498,GGN001,High Net Worth,358126,295656,Savings,11y 7m,Medium,Fixed Deposit,PROD103852,2023-09-16 00:00:00,264675,1323.38,Active,September,Q3,2023,Regular,,
YESB17794744,Vikas,Jat,om8960.kundu632@gmail.com,"H.No 1488, VPO Meham, Hisar, Haryana",557,2019-03-11,1951-06-23,Male,Teacher,2079498,GGN001,High Net Worth,358126,295656,Savings,11y 7m,Medium,Mutual Fund,PROD114152,2023-04-18 00:00:00,259383,2593.83,Active,April,Q2,2023,Regular,,
YESB17794744,Vikas,Jat,om8960.kundu632@gmail.com,"H.No 1488, VPO Meham, Hisar, Haryana",557,2019-03-11,1951-06-23,Male,Teacher,2079498,GGN001,High Net Worth,358126,295656,Savings,11y 7m,Medium,Fixed Deposit,PROD121155,2023-10-26 00:00:00,772611,3863.06,Active,October,Q4,2023,Festive,,
YESB40466152,Sandeep,Mittal,ajay7067.rathi528@outlook.com,"H.No 18, VPO Kalanaur, Nuh, Haryana",842,2024-11-01,1966-06-19,Male,Business Owner,1614235,GGN001,High Net Worth,136677,135124,Savings,9y 5m,Low,,,,,,,,,,,,
YESB51569957,Priyanka,Lamba,mohit451.grewal955@hotmail.com,"H.No 308, Jhajjar Road, Panchkula, Haryana",425,2020-06-07,1954-04-24,Female,Engineer,1135093,GGN002,SME,181651,193290,Savings,8y 10m,High,Fixed Deposit,PROD115577,2024-11-04 00:00:00,774512,3872.56,Active,November,Q4,2024,Festive,,
YESB82965697,Neeraj,Bhardwaj,naveen905.bansal38@gmail.com,"H.No 594, Model Town, Kaithal, Haryana",541,2020-08-10,1986-09-01,Female,Engineer,1145616,GGN005,SME,108988,125805,Salary,1y 4m,Medium,,,,,,,,,,,,
YESB92539812,Sanjay,Hooda,parveen975.vats747@hotmail.com,"H.No 639, Civil Lines, Kurukshetra, Haryana",640,2019-08-15,1985-11-10,Male,Freelancer,1328585,GGN002,SME,232254,210621,Salary,11y 6m,Medium,,,,,,,,,,,,
YESB78579465,Naveen,Malik,sunil2879.lamba94@hotmail.com,"H.No 691, Railway Road, Hisar, Haryana",667,2019-08-26,1966-11-21,Female,Consultant,1133103,GGN004,Retail,59905,68933,Savings,4y 11m,Medium,,,,,,,,,,,,
YESB99119217,Jaipal,Chauhan,dharmender6708.grewal508@gmail.com,"H.No 948, Model Town, Charkhi Dadri, Haryana",784,2023-01-18,2003-08-11,Female,Doctor,507222,GGN005,Retail,57297,67139,Savings,10y 6m,Low,Loan,PROD112094,2024-03-23 00:00:00,1748531,34970.62,Pending,March,Q1,2024,FY End,,
YESB91828235,Om,Gehlot,sanjay4175.phogat425@hotmail.com,"H.No 1422, Urban Estate, Rewari, Haryana",483,2025-01-03,1954-06-10,Male,Engineer,2026994,GGN003,High Net Worth,306685,348451,Savings,15y 10m,High,,,,,,,,,,,,
YESB15149399,Reena,Punia,ankit7130.sheoran366@icloud.com,"H.No 36, Urban Estate, Nuh, Haryana",651,2023-04-07,1971-10-21,Male,Farmer,2322274,GGN001,High Net Worth,269895,284930,Savings,7y 0m,Medium,Loan,PROD110602,2024-09-21 00:00:00,3131780,62635.6,Active,September,Q3,2024,Regular,,
YESB85726794,Ankit,Verma,hawa7197.gill547@yahoo.com,"H.No 1155, Urban Estate, Nuh, Haryana",578,2020-05-29,1979-03-30,Male,Farmer,1145280,GGN003,SME,86778,80323,Salary,1y 11m,Medium,Insurance,PROD101031,2023-10-04 00:00:00,58059,8708.85,Active,October,Q4,2023,Festive,Life,12
YESB85726794,Ankit,Verma,hawa7197.gill547@yahoo.com,"H.No 1155, Urban Estate, Nuh, Haryana",578,2020-05-29,1979-03-30,Male,Farmer,1145280,GGN003,SME,86778,80323,Salary,1y 11m,Medium,Fixed Deposit,PROD107555,2023-08-22 00:00:00,103863,519.32,Closed,August,Q3,2023,Regular,,
YESB43330583,Ajay,Aggarwal,rajesh1708.tiwari245@gmail.com,"H.No 100, VPO Kalanaur, Karnal, Haryana",582,2025-08-03,2002-02-26,Female,Private Job,942033,GGN005,Retail,101455,107273,Salary,7y 3m,Medium,Credit Card,PROD100197,2024-03-27 00:00:00,0,1500,Active,March,Q1,2024,FY End,,
YESB38810335,Neeraj,Pandey,anil6490.chaudhary601@yahoo.com,"H.No 134, Railway Road, Palwal, Haryana",577,2021-08-05,1989-07-16,Female,Lawyer,909019,GGN002,Retail,52932,54251,Salary,10y 11m,Medium,Fixed Deposit,PROD100602,2023-01-22 00:00:00,501398,2506.99,Pending,January,Q1,2023,Regular,,
YESB89401103,Balbir,Punia,naveen9724.tomar730@icloud.com,"H.No 1429, Jhajjar Road, Yamunanagar, Haryana",312,2025-11-22,1966-02-21,Female,Government Employee,1053067,GGN004,SME,154969,155151,Savings,5y 2m,High,,,,,,,,,,,,
YESB42125997,Vikas,Tomar,ankit63.beniwal362@gmail.com,"H.No 567, Sector 14, Kaithal, Haryana",529,2021-07-18,1981-12-26,Male,Freelancer,1747742,GGN001,High Net Worth,260217,235237,Savings,12y 9m,Medium,,,,,,,,,,,,
YESB69902265,Meena,Lamba,amit5889.bhardwaj648@outlook.com,"H.No 1039, VPO Kalanaur, Nuh, Haryana",776,2024-03-29,1955-08-01,Female,Engineer,740804,GGN004,SME,81559,81309,Salary,5y 2m,Low,Mutual Fund,PROD121452,2023-10-15 00:00:00,475126,4751.26,Pending,October,Q4,2023,Festive,,
YESB49187134,Vikas,Chaudhary,rahul656.pandey51@icloud.com,"H.No 188, VPO Meham, Sonipat, Haryana",436,2019-05-03,1978-11-01,Male,Private Job,827077,GGN004,SME,133642,137008,Savings,1y 8m,High,,,,,,,,,,,,
YESB47289740,Sushil,Bansal,rohtas6651.lather769@yahoo.com,"H.No 1219, VPO Kalanaur, Sonipat, Haryana",587,2024-03-16,1993-01-04,Male,Lawyer,1641078,GGN003,High Net Worth,156980,153469,Savings,15y 7m,Medium,Mutual Fund,PROD117679,2023-01-10 00:00:00,98096,980.96,Closed,January,Q1,2023,Regular,,
YESB45429049,Ankit,Jat,mohit6858.sheoran933@outlook.com,"H.No 580, Main Market, Sirsa, Haryana",388,2022-06-07,1955-04-10,Female,Business Owner,980256,GGN003,Retail,94395,95871,Salary,10y 5m,High,Credit Card,PROD104950,2024-11-01 00:00:00,0,1500,Closed,November,Q4,2024,Festive,,
YESB54810775,Priyanka,Gehlot,vikram1670.shukla472@outlook.com,"H.No 1439, Model Town, Sonipat, Haryana",521,2024-08-27,1978-10-23,Female,Consultant,398799,GGN005,SME,57756,46836,Salary,9y 11m,Medium,Fixed Deposit,PROD105248,2024-04-03 00:00:00,881627,4408.14,Pending,April,Q2,2024,Regular,,
YESB63723958,Mohit,Phogat,suman9941.phogat841@gmail.com,"H.No 380, Railway Road, Kurukshetra, Haryana",807,2019-06-28,1959-03-16,Female,Doctor,1422972,GGN002,SME,206092,229354,Salary,8y 11m,Low,,,,,,,,,,,,
YESB47677671,Manoj,Dalal,vijay4810.jat209@gmail.com,"H.No 523, VPO Kalanaur, Gurugram, Haryana",333,2019-01-28,2001-10-12,Male,Engineer,372217,GGN002,Retail,33934,32971,Savings,11y 4m,High,,,,,,,,,,,,
YESB57971350,Surender,Sheoran,deepak5655.verma430@hotmail.com,"H.No 320, Civil Lines, Jhajjar, Haryana",558,2020-04-27,1960-02-27,Female,Government Employee,386728,GGN005,SME,75773,66502,Salary,12y 2m,Medium,Fixed Deposit,PROD108343,2024-09-16 00:00:00,744205,3721.03,Active,September,Q3,2024,Regular,,
YESB57971350,Surender,Sheoran,deepak5655.verma430@hotmail.com,"H.No 320, Civil Lines, Jhajjar, Haryana",558,2020-04-27,1960-02-27,Female,Government Employee,386728,GGN005,SME,75773,66502,Salary,12y 2m,Medium,Insurance,PROD120371,2024-12-08 00:00:00,104872,15730.8,Active,December,Q4,2024,Festive,Life,23
YESB15279300,Priyanka,Rana,vikas570.tanwar696@yahoo.com,"H.No 57, Model Town, Jhajjar, Haryana",352,2023-04-08,1978-10-28,Male,Farmer,574037,GGN005,Retail,86379,74441,Savings,8y 2m,High,,,,,,,,,,,,
YESB39513501,Sahil,Rana,sushil8599.sangwan811@gmail.com,"H.No 1067, Civil Lines, Ambala, Haryana",607,2024-07-01,1964-03-04,Female,Engineer,2465264,GGN005,High Net Worth,489240,505452,Savings,12y 6m,Medium,,,,,,,,,,,,
YESB93671484,Satish,Mittal,rahul1757.kaushik304@outlook.com,"H.No 905, VPO Meham, Palwal, Haryana",604,2019-06-06,1955-02-02,Female,Private Job,2159222,GGN003,High Net Worth,118606,117314,Savings,10y 2m,Medium,,,,,,,,,,,,
YESB75373030,Priyanka,Mittal,dalbir1584.sheoran737@icloud.com,"H.No 137, VPO Kharkhoda, Jhajjar, Haryana",339,2019-11-24,2007-05-15,Female,Lawyer,1089181,GGN002,SME,81407,66141,Salary,9y 4m,High,Loan,PROD109719,2023-06-28 00:00:00,4619913,92398.26,Pending,June,Q2,2023,Regular,,
YESB35585857,Rahul,Duhan,mohit6522.khatri951@outlook.com,"H.No 1119, VPO Kalanaur, Ambala, Haryana",305,2024-02-24,1998-07-01,Male,Farmer,1514620,GGN002,High Net Worth,103891,117494,Savings,3y 7m,High,,,,,,,,,,,,
YESB29881229,Ashok,Mishra,pawan7680.panwar287@yahoo.com,"H.No 1057, Urban Estate, Gurugram, Haryana",654,2022-04-03,1993-10-19,Male,Farmer,1205144,GGN003,Retail,125380,148730,Savings,11y 5m,Medium,Fixed Deposit,PROD117957,2023-04-13 00:00:00,931282,4656.41,Active,April,Q2,2023,Regular,,
YESB19172233,Yogesh,Jangra,jitender1963.dhankar246@hotmail.com,"H.No 686, Main Market, Karnal, Haryana",472,2024-06-11,1996-08-24,Male,Business Owner,871544,GGN005,SME,168733,186790,Savings,4y 0m,High,,,,,,,,,,,,
YESB47153865,Sunil,Bansal,sunil9095.shukla431@icloud.com,"H.No 387, VPO Kharkhoda, Hisar, Haryana",657,2020-11-06,1967-09-30,Male,Farmer,853442,GGN003,SME,96529,109790,Salary,3y 7m,Medium,,,,,,,,,,,,
YESB89794597,Hawa,Panwar,sunil2211.duhan102@outlook.com,"H.No 1097, Urban Estate, Yamunanagar, Haryana",850,2024-08-30,1956-08-04,Female,Engineer,1927465,GGN003,High Net Worth,293571,343392,Savings,15y 0m,Low,Insurance,PROD116974,2024-01-11 00:00:00,62401,9360.15,Pending,January,Q1,2024,Regular,Life,9
YESB49751761,Sunita,Panwar,dharmender5727.lather753@icloud.com,"H.No 863, Urban Estate, Ambala, Haryana",820,2023-09-21,1978-11-30,Male,Farmer,944960,GGN003,SME,150618,129756,Salary,12y 10m,Low,,,,,,,,,,,,
YESB41550544,Ajay,Sangwan,kuldeep3976.shukla127@hotmail.com,"H.No 545, Railway Road, Faridabad, Haryana",355,2020-12-05,1998-11-14,Male,Teacher,1385069,GGN005,Retail,270055,230981,Savings,13y 1m,High,Credit Card,PROD122597,2024-02-11 00:00:00,0,1500,Pending,February,Q1,2024,Regular,,
YESB41550544,Ajay,Sangwan,kuldeep3976.shukla127@hotmail.com,"H.No 545, Railway Road, Faridabad, Haryana",355,2020-12-05,1998-11-14,Male,Teacher,1385069,GGN005,Retail,270055,230981,Savings,13y 1m,High,Insurance,PROD123997,2024-08-06 00:00:00,136774,20516.1,Pending,August,Q3,2024,Regular,General,9
YESB71873426,Surender,Chaudhary,ashok247.khatri28@hotmail.com,"H.No 584, VPO Kharkhoda, Sonipat, Haryana",736,2025-03-20,1958-08-25,Female,Consultant,2368445,GGN004,High Net Worth,243377,234072,Salary,5y 6m,Medium,Credit Card,PROD105431,2023-09-06 00:00:00,0,1500,Active,September,Q3,2023,Regular,,
