Merchant ID,Merchant Firm Name,Merchant Name,Address,IFSC Code,GST Number,Proprietor DOB,Gender,Occupation,Annual Turnover,Branch Code,Customer Segment,Avg Monthly Balance,Current Balance,Account Type,Tenure with Bank,Risk Rating,Product Type,Product ID,Sale Date,Sales Value/Premium,Revenue Contribution,Status,Month,Quarter,Year,Seasonality Flag,Policy Type,Policy Term
YESB23847948,Sharma Enterprises,Kuldeep Yadav,"Plot 226, Udyog Vihar, Gurgaon, HR",YESB0000655,06YKLMB6566K1Z2,1972-08-22,Male,Business Owner,2997046,GGN002,SME,487550,464976,Current,9y 0m,Medium,Mutual Fund,PROD110665,2024-09-17 00:00:00,182982,1829.82,Active,September,Q3,2024,Regular,,
YESB61639795,Verma Enterprises,Kuldeep Saini,"Plot 311, Sohna Road, Gurgaon, HR",YESB0000655,06MHVTM3229E1Z5,1962-03-27,Female,Business Owner,3220049,GGN003,SME,769411,898007,Current,7y 10m,Medium,,,,,,,,,,,,
YESB24529378,Saini Agencies,Sandeep Gupta,"Plot 651, Udyog Vihar, Gurgaon, HR",YESB0000655,06MIZAC6173C1Z8,1995-06-19,Male,Business Owner,9776210,GGN005,Corporate,1874399,1783206,Current,9y 2m,Medium,Mutual Fund,PROD110637,2023-03-31 00:00:00,200076,2000.76,Pending,March,Q1,2023,FY End,,
YESB88942548,Verma Solutions,Kuldeep Verma,"Plot 135, Sohna Road, Gurgaon, HR",YESB0000655,06RRLOH4828H1Z9,1983-07-03,Female,Business Owner,8955087,GGN004,Corporate,1660339,1437616,Current,7y 10m,Medium,,,,,,,,,,,,
YESB60643560,Hooda Solutions,Rakesh Yadav,"Plot 511, Udyog Vihar, Gurgaon, HR",YESB0000655,06FTZLH2187S1Z8,1975-05-02,Female,Business Owner,1843316,GGN003,SME,320375,270753,Current,8y 2m,Medium,,,,,,,,,,,,
YESB88119300,Yadav Enterprises,Rakesh Yadav,"Plot 411, Sector 14, Gurgaon, HR",YESB0000655,06DFTUB9422J1Z4,1987-06-28,Male,Business Owner,9145781,GGN004,Corporate,2117479,2522398,Current,8y 3m,Medium,,,,,,,,,,,,
YESB73894095,Malik Trading Co,Naveen Saini,"Plot 197, Sohna Road, Gurgaon, HR",YESB0000655,06FAAVL5085O1Z1,1979-01-06,Female,Business Owner,4235361,GGN004,SME,874720,1018202,Current,3y 3m,Medium,Fixed Deposit,PROD108637,2023-08-12 00:00:00,412812,2064.06,Active,August,Q3,2023,Regular,,
YESB81300402,Hooda Solutions,Sunil Chaudhary,"Plot 264, Udyog Vihar, Gurgaon, HR",YESB0000655,06DNJWX1621L1Z9,1993-10-30,Female,Business Owner,2368827,GGN004,SME,287549,333077,Current,2y 11m,Medium,,,,,,,,,,,,
YESB70276363,Sharma Solutions,Anil Dalal,"Plot 436, Sohna Road, Gurgaon, HR",YESB0000655,06OCEVI5603R1Z3,1992-09-29,Male,Business Owner,4625369,GGN001,SME,576388,499091,Current,8y 11m,Medium,,,,,,,,,,,,
YESB25673645,Hooda Solutions,Anil Dalal,"Plot 62, DLF Phase 1, Gurgaon, HR",YESB0000655,06IEHNA5065L1Z9,1998-10-15,Male,Business Owner,3759219,GGN003,SME,908352,881293,Current,3y 6m,Medium,,,,,,,,,,,,
YESB80156207,Saini Ventures,Rajesh Gupta,"Plot 67, Cyber City, Gurgaon, HR",YESB0000655,06WHQYN5148H1Z1,1999-07-23,Female,Business Owner,3315451,GGN003,SME,853127,896574,Current,1y 2m,Medium,,,,,,,,,,,,
YESB78772571,Hooda Ventures,Kuldeep Saini,"Plot 960, Sohna Road, Gurgaon, HR",YESB0000655,06SIBBY6222Z1Z7,1994-01-18,Female,Business Owner,8500853,GGN001,Corporate,1788269,1711789,Current,8y 3m,Medium,,,,,,,,,,,,
YESB28488680,Sharma Enterprises,Rakesh Rathi,"Plot 807, Sector 14, Gurgaon, HR",YESB0000655,06FUKJG0296D1Z1,1995-04-26,Female,Business Owner,1387610,GGN004,SME,139728,119580,Current,3y 5m,Medium,Loan,PROD122618,2023-06-18 00:00:00,2695205,53904.1,Closed,June,Q2,2023,Regular,,
YESB95285604,Malik Agencies,Vikram Gupta,"Plot 246, Udyog Vihar, Gurgaon, HR",YESB0000655,06NMKSX4547X1Z9,1982-08-30,Male,Business Owner,5375459,GGN002,Corporate,920674,1048519,Current,2y 9m,Medium,,,,,,,,,,,,
YESB53258371,Yadav Enterprises,Rakesh Gupta,"Plot 853, DLF Phase 1, Gurgaon, HR",YESB0000655,06HMGLD2980Q1Z6,1971-03-01,Female,Business Owner,7815976,GGN005,Corporate,1041282,933806,Current,8y 3m,Medium,,,,,,,,,,,,
YESB98963957,Chaudhary Trading Co,Sunil Saini,"Plot 192, Cyber City, Gurgaon, HR",YESB0000655,06ELMUR6714X1Z2,1989-05-12,Male,Business Owner,2583472,GGN004,SME,501321,431278,Current,6y 11m,Medium,,,,,,,,,,,,
YESB66933031,Chaudhary Solutions,Anil Chaudhary,"Plot 62, Cyber City, Gurgaon, HR",YESB0000655,06MUISW5743D1Z2,1990-09-12,Male,Business Owner,7577215,GGN004,Corporate,773666,853766,Current,5y 6m,Medium,Mutual Fund,PROD108768,2023-02-11 00:00:00,107194,1071.94,Active,February,Q1,2023,Regular,,
YESB11448980,Verma Solutions,Sandeep Saini,"Plot 338, Sector 14, Gurgaon, HR",YESB0000655,06VEFGD8988Z1Z7,1994-05-13,Male,Business Owner,9775025,GGN003,Corporate,1101724,894796,Current,7y 8m,Medium,,,,,,,,,,,,
YESB10667962,Chaudhary Agencies,Deepak Yadav,"Plot 290, DLF Phase 1, Gurgaon, HR",YESB0000655,06BXEBQ8378M1Z7,1980-10-11,Male,Business Owner,5748330,GGN001,Corporate,1449511,1338680,Current,3y 3m,Medium,Credit Card,PROD112728,2024-06-21 00:00:00,0,1500,Pending,June,Q2,2024,Regular,,
YESB10667962,Chaudhary Agencies,Deepak Yadav,"Plot 290, DLF Phase 1, Gurgaon, HR",YESB0000655,06BXEBQ8378M1Z7,1980-10-11,Male,Business Owner,5748330,GGN001,Corporate,1449511,1338680,Current,3y 3m,Medium,Credit Card,PROD113898,2024-03-09 00:00:00,0,1500,Active,March,Q1,2024,FY End,,
YESB10667962,Chaudhary Agencies,Deepak Yadav,"Plot 290, DLF Phase 1, Gurgaon, HR",YESB0000655,06BXEBQ8378M1Z7,1980-10-11,Male,Business Owner,5748330,GGN001,Corporate,1449511,1338680,Current,3y 3m,Medium,Loan,PROD116735,2023-05-18 00:00:00,3975328,79506.56,Active,May,Q2,2023,Regular,,
YESB26663576,Rathi Ventures,Naveen Dalal,"Plot 995, Sector 14, Gurgaon, HR",YESB0000655,06CYNPP7711E1Z1,1984-06-12,Female,Business Owner,7998779,GGN004,Corporate,1240148,1279227,Current,1y 6m,Medium,,,,,,,,,,,,
YESB60585652,Sharma Ventures,Naveen Saini,"Plot 962, Sohna Road, Gurgaon, HR",YESB0000655,06KQVTY1977Y1Z5,1987-04-06,Female,Business Owner,9596009,GGN005,Corporate,2420497,2492527,Current,1y 10m,Medium,,,,,,,,,,,,
YESB77187969,Saini Enterprises,Ajay Saini,"Plot 928, Udyog Vihar, Gurgaon, HR",YESB0000655,06PULVW0086X1Z1,1997-10-09,Female,Business Owner,3411806,GGN005,SME,661619,725147,Current,8y 11m,Medium,,,,,,,,,,,,
YESB36221565,Sharma Ventures,Anil Yadav,"Plot 377, Sector 14, Gurgaon, HR",YESB0000655,06BCLHQ4275X1Z3,1990-09-12,Male,Business Owner,6832376,GGN001,Corporate,1319020,1160408,Current,9y 1m,Medium,,,,,,,,,,,,
YESB97974556,Yadav Solutions,Pawan Verma,"Plot 13, DLF Phase 1, Gurgaon, HR",YESB0000655,06WGNWV6498R1Z0,1996-05-31,Male,Business Owner,2109614,GGN003,SME,557246,481636,Current,9y 0m,Medium,Loan,PROD119788,2024-10-03 00:00:00,4098798,81975.96,Active,October,Q4,2024,Festive,,
YESB97974556,Yadav Solutions,Pawan Verma,"Plot 13, DLF Phase 1, Gurgaon, HR",YESB0000655,06WGNWV6498R1Z0,1996-05-31,Male,Business Owner,2109614,GGN003,SME,557246,481636,Current,9y 0m,Medium,Credit Card,PROD123744,2024-12-07 00:00:00,0,1500,Active,December,Q4,2024,Festive,,
YESB69343009,Sharma Ventures,Manoj Verma,"Plot 158, Udyog Vihar, Gurgaon, HR",YESB0000655,06UYRLR6124H1Z7,1993-07-03,Male,Business Owner,6956864,GGN005,Corporate,1926536,1777054,Current,2y 9m,Medium,Fixed Deposit,PROD112458,2024-05-17 00:00:00,744161,3720.81,Pending,May,Q2,2024,Regular,,
YESB69343009,Sharma Ventures,Manoj Verma,"Plot 158, Udyog Vihar, Gurgaon, HR",YESB0000655,06UYRLR6124H1Z7,1993-07-03,Male,Business Owner,6956864,GGN005,Corporate,1926536,1777054,Current,2y 9m,Medium,Fixed Deposit,PROD114178,2024-07-27 00:00:00,663568,3317.84,Active,July,Q3,2024,Regular,,
YESB75418502,Dalal Agencies,Sandeep Malik,"Plot 797, Udyog Vihar, Gurgaon, HR",YESB0000655,06PENBT4490O1Z0,1980-09-15,Male,Business Owner,7683031,GGN005,Corporate,1614245,1499656,Current,3y 11m,Medium,,,,,,,,,,,,
YESB55020446,Verma Agencies,Vikram Saini,"Plot 851, Sector 14, Gurgaon, HR",YESB0000655,06ITFDR9381P1Z7,1962-05-29,Male,Business Owner,8406626,GGN004,Corporate,1682301,1761855,Current,2y 1m,Medium,,,,,,,,,,,,
YESB11852141,Rathi Trading Co,Manoj Rathi,"Plot 62, DLF Phase 1, Gurgaon, HR",YESB0000655,06SIQBT8322N1Z7,1969-12-19,Male,Business Owner,3683234,GGN004,SME,908518,971560,Current,4y 10m,Medium,Credit Card,PROD123603,2023-03-11 00:00:00,0,1500,Closed,March,Q1,2023,FY End,,
YESB14638836,Hooda Ventures,Pawan Saini,"Plot 204, Sohna Road, Gurgaon, HR",YESB0000655,06ZIICR1822M1Z4,1998-07-08,Male,Business Owner,8038479,GGN005,Corporate,1187121,1216435,Current,9y 9m,Medium,Credit Card,PROD112950,2024-02-21 00:00:00,0,1500,Pending,February,Q1,2024,Regular,,
YESB14638836,Hooda Ventures,Pawan Saini,"Plot 204, Sohna Road, Gurgaon, HR",YESB0000655,06ZIICR1822M1Z4,1998-07-08,Male,Business Owner,8038479,GGN005,Corporate,1187121,1216435,Current,9y 9m,Medium,Mutual Fund,PROD117741,2024-12-16 00:00:00,497591,4975.91,Pending,December,Q4,2024,Festive,,
YESB14638836,Hooda Ventures,Pawan Saini,"Plot 204, Sohna Road, Gurgaon, HR",YESB0000655,06ZIICR1822M1Z4,1998-07-08,Male,Business Owner,8038479,GGN005,Corporate,1187121,1216435,Current,9y 9m,Medium,Credit Card,PROD119251,2024-10-01 00:00:00,0,1500,Active,October,Q4,2024,Festive,,
YESB12382065,Dalal Agencies,Vikram Malik,"Plot 961, Udyog Vihar, Gurgaon, HR",YESB0000655,06FYNIA2498Q1Z8,1984-02-14,Male,Business Owner,3088183,GGN002,SME,324289,297205,Current,10y 2m,Medium,Loan,PROD112949,2023-04-28 00:00:00,1021760,20435.2,Closed,April,Q2,2023,Regular,,
YESB52025214,Hooda Ventures,Vikram Gupta,"Plot 613, Sector 14, Gurgaon, HR",YESB0000655,06UYPBZ9222A1Z7,2001-01-02,Male,Business Owner,3673323,GGN004,SME,956179,1047182,Current,4y 5m,Medium,,,,,,,,,,,,
YESB83531024,Gupta Ventures,Sanjay Rathi,"Plot 611, Udyog Vihar, Gurgaon, HR",YESB0000655,06MGUPG1643R1Z7,1980-08-18,Male,Business Owner,1883179,GGN002,SME,454581,419440,Current,9y 5m,Medium,,,,,,,,,,,,
YESB13452271,Malik Agencies,Amit Sharma,"Plot 788, Sohna Road, Gurgaon, HR",YESB0000655,06OOSJL2201C1Z4,1968-03-09,Female,Business Owner,8371944,GGN001,Corporate,2402030,2450700,Current,10y 11m,Medium,,,,,,,,,,,,
YESB43206559,Rathi Solutions,Sanjay Hooda,"Plot 105, Udyog Vihar, Gurgaon, HR",YESB0000655,06PVVHH7694S1Z4,1970-07-02,Male,Business Owner,4304394,GGN002,SME,746815,762543,Current,3y 5m,Medium,,,,,,,,,,,,
YESB96275240,Verma Enterprises,Sandeep Malik,"Plot 910, DLF Phase 1, Gurgaon, HR",YESB0000655,06GAVYR6463G1Z1,1998-09-08,Female,Business Owner,2329864,GGN002,SME,552267,607494,Current,9y 0m,Medium,,,,,,,,,,,,
YESB86152523,Yadav Agencies,Pawan Sharma,"Plot 25, DLF Phase 1, Gurgaon, HR",YESB0000655,06JBNTG8401Q1Z3,1979-04-23,Female,Business Owner,8979434,GGN003,Corporate,1572442,1642149,Current,6y 6m,Medium,Insurance,PROD105991,2023-09-04 00:00:00,52832,7924.8,Active,September,Q3,2023,Regular,Health,12
YESB87073408,Chaudhary Solutions,Vikram Hooda,"Plot 67, Udyog Vihar, Gurgaon, HR",YESB0000655,06YDKMS0028F1Z6,1984-09-01,Female,Business Owner,1116699,GGN002,SME,277990,238051,Current,4y 5m,Medium,Credit Card,PROD117712,2024-02-11 00:00:00,0,1500,Closed,February,Q1,2024,Regular,,
YESB32077410,Verma Agencies,Ajay Yadav,"Plot 73, Cyber City, Gurgaon, HR",YESB0000655,06UBOIO5144J1Z6,1992-11-24,Male,Business Owner,1223147,GGN003,SME,193000,172738,Current,4y 11m,Medium,Insurance,PROD122882,2024-04-26 00:00:00,186134,27920.1,Pending,April,Q2,2024,Regular,General,14
YESB27932598,Gupta Agencies,Sunil Rathi,"Plot 701, Udyog Vihar, Gurgaon, HR",YESB0000655,06YQFRT8106G1Z5,1977-08-18,Male,Business Owner,4485663,GGN005,SME,545216,511874,Current,5y 8m,Medium,Loan,PROD105193,2023-08-18 00:00:00,1946524,38930.48,Active,August,Q3,2023,Regular,,
YESB63030110,Gupta Solutions,Naveen Gupta,"Plot 81, Udyog Vihar, Gurgaon, HR",YESB0000655,06IAYRO6811S1Z3,1987-03-12,Female,Business Owner,9177501,GGN002,Corporate,2246804,2278069,Current,4y 9m,Medium,Credit Card,PROD118915,2024-09-14 00:00:00,0,1500,Closed,September,Q3,2024,Regular,,
YESB63030110,Gupta Solutions,Naveen Gupta,"Plot 81, Udyog Vihar, Gurgaon, HR",YESB0000655,06IAYRO6811S1Z3,1987-03-12,Female,Business Owner,9177501,GGN002,Corporate,2246804,2278069,Current,4y 9m,Medium,Insurance,PROD119389,2024-06-08 00:00:00,235925,35388.75,Closed,June,Q2,2024,Regular,Health,5
YESB15642228,Gupta Solutions,Kuldeep Dalal,"Plot 726, Cyber City, Gurgaon, HR",YESB0000655,06NHXLG0714C1Z1,1963-09-02,Male,Business Owner,2344405,GGN003,SME,578230,575957,Current,3y 9m,Medium,Insurance,PROD107139,2024-10-25 00:00:00,149470,22420.5,Closed,October,Q4,2024,Festive,Health,23
YESB70153365,Malik Enterprises,Rajesh Chaudhary,"Plot 835, Sector 14, Gurgaon, HR",YESB0000655,06LHFAH8009J1Z0,1985-07-20,Female,Business Owner,3164259,GGN002,SME,737864,727712,Current,6y 5m,Medium,Fixed Deposit,PROD122431,2024-12-28 00:00:00,668357,3341.78,Closed,December,Q4,2024,Festive,,
YESB72885445,Verma Solutions,Pawan Hooda,"Plot 117, DLF Phase 1, Gurgaon, HR",YESB0000655,06DNOQT4536S1Z8,1991-06-21,Female,Business Owner,7710772,GGN002,Corporate,1571176,1827195,Current,7y 6m,Medium,,,,,,,,,,,,
YESB64354210,Malik Enterprises,Sandeep Chaudhary,"Plot 42, Sector 14, Gurgaon, HR",YESB0000655,06QXONL2223N1Z5,1962-07-27,Male,Business Owner,9719545,GGN002,Corporate,2496033,2223253,Current,8y 9m,Medium,,,,,,,,,,,,
YESB64629486,Verma Agencies,Deepak Hooda,"Plot 81, Sohna Road, Gurgaon, HR",YESB0000655,06UBBVV8595N1Z4,1972-10-22,Male,Business Owner,8682243,GGN002,Corporate,2581785,2871179,Current,2y 3m,Medium,,,,,,,,,,,,
YESB82773953,Chaudhary Trading Co,Pawan Chaudhary,"Plot 98, Udyog Vihar, Gurgaon, HR",YESB0000655,06WGQLH8437J1Z2,1986-06-09,Female,Business Owner,4393550,GGN005,SME,649767,605619,Current,3y 9m,Medium,Fixed Deposit,PROD120416,2024-06-10 00:00:00,324190,1620.95,Active,June,Q2,2024,Regular,,
YESB23520294,Malik Ventures,Pawan Chaudhary,"Plot 284, Cyber City, Gurgaon, HR",YESB0000655,06MGXOS9004N1Z8,1969-10-04,Male,Business Owner,6002937,GGN004,Corporate,1167858,1378668,Current,2y 1m,Medium,Fixed Deposit,PROD113666,2023-02-05 00:00:00,446624,2233.12,Closed,February,Q1,2023,Regular,,
YESB52477190,Dalal Enterprises,Ajay Rathi,"Plot 223, Sohna Road, Gurgaon, HR",YESB0000655,06BDKLL6275N1Z2,1974-10-12,Female,Business Owner,6401102,GGN004,Corporate,101185,98638,Salary,7y 6m,High,Credit Card,PROD114942,2024-08-25 00:00:00,0,1500,Closed,August,Q3,2024,Regular,,
YESB52477190,Dalal Enterprises,Ajay Rathi,"Plot 223, Sohna Road, Gurgaon, HR",YESB0000655,06BDKLL6275N1Z2,1974-10-12,Female,Business Owner,6401102,GGN004,Corporate,1392535,1657211,Current,10y 1m,Medium,Credit Card,PROD114942,2024-08-25 00:00:00,0,1500,Closed,August,Q3,2024,Regular,,
YESB95621072,Malik Ventures,Amit Saini,"Plot 315, DLF Phase 1, Gurgaon, HR",YESB0000655,06FBVCR7285L1Z6,1984-01-23,Female,Business Owner,4715076,GGN003,SME,1177529,1145962,Current,5y 2m,Medium,Mutual Fund,PROD115258,2024-11-18 00:00:00,252986,2529.86,Pending,November,Q4,2024,Festive,,
YESB95621072,Malik Ventures,Amit Saini,"Plot 315, DLF Phase 1, Gurgaon, HR",YESB0000655,06FBVCR7285L1Z6,1984-01-23,Female,Business Owner,4715076,GGN003,SME,1177529,1145962,Current,5y 2m,Medium,Insurance,PROD120147,2023-06-24 00:00:00,121713,18256.95,Active,June,Q2,2023,Regular,General,20
YESB80439289,Malik Trading Co,Ajay Yadav,"Plot 604, Cyber City, Gurgaon, HR",YESB0000655,06XOPAC3518V1Z2,1994-02-15,Male,Business Owner,9436774,GGN004,Corporate,2584125,2481029,Current,4y 11m,Medium,Mutual Fund,PROD118503,2023-09-03 00:00:00,109819,1098.19,Active,September,Q3,2023,Regular,,
YESB75435656,Gupta Ventures,Rakesh Yadav,"Plot 923, Sohna Road, Gurgaon, HR",YESB0000655,06BCOLY8142K1Z4,2000-05-27,Male,Business Owner,3245941,GGN005,SME,578165,573615,Current,4y 11m,Medium,,,,,,,,,,,,
YESB71687129,Dalal Enterprises,Rajesh Chaudhary,"Plot 795, Sohna Road, Gurgaon, HR",YESB0000655,06LUXXP7942T1Z5,1978-04-27,Male,Business Owner,9156773,GGN002,Corporate,1445820,1349327,Current,4y 10m,Medium,,,,,,,,,,,,
YESB72958397,Yadav Enterprises,Sunil Chaudhary,"Plot 501, Sohna Road, Gurgaon, HR",YESB0000655,06FTEXD3578M1Z1,1965-09-23,Male,Business Owner,3750813,GGN003,SME,513243,552362,Current,3y 5m,Medium,,,,,,,,,,,,
YESB97947882,Yadav Enterprises,Ajay Sharma,"Plot 477, Cyber City, Gurgaon, HR",YESB0000655,06NTTQG9790G1Z5,1975-12-22,Male,Business Owner,8213262,GGN005,Corporate,1434523,1207805,Current,10y 3m,Medium,,,,,,,,,,,,
YESB50013402,Chaudhary Solutions,Kuldeep Yadav,"Plot 352, Sector 14, Gurgaon, HR",YESB0000655,06YOAEE3430E1Z8,1995-01-01,Female,Business Owner,1628494,GGN005,SME,396703,336126,Current,2y 0m,Medium,,,,,,,,,,,,
YESB16073383,Saini Ventures,Naveen Sharma,"Plot 811, Sohna Road, Gurgaon, HR",YESB0000655,06ATQRH4198J1Z4,1961-11-08,Female,Business Owner,5101602,GGN004,Corporate,615616,632158,Current,9y 8m,Medium,,,,,,,,,,,,
YESB46150020,Yadav Ventures,Naveen Verma,"Plot 992, Cyber City, Gurgaon, HR",YESB0000655,06BSKSQ1726X1Z0,1985-05-29,Male,Business Owner,9811122,GGN002,Corporate,1988051,1944073,Current,3y 2m,Medium,Mutual Fund,PROD119080,2024-12-27 00:00:00,419257,4192.57,Active,December,Q4,2024,Festive,,
YESB92355738,Chaudhary Enterprises,Vijay Saini,"Plot 164, Sector 14, Gurgaon, HR",YESB0000655,06PNUMB9083R1Z2,1977-11-14,Female,Business Owner,8694925,GGN005,Corporate,1306983,1122539,Current,1y 5m,Medium,,,,,,,,,,,,
YESB43950614,Saini Solutions,Ajay Saini,"Plot 391, DLF Phase 1, Gurgaon, HR",YESB0000655,06MHLYD1669X1Z0,1978-07-18,Male,Business Owner,1212064,GGN002,SME,244483,214391,Current,9y 1m,Medium,,,,,,,,,,,,
YESB50163135,Rathi Agencies,Sandeep Yadav,"Plot 667, Sector 14, Gurgaon, HR",YESB0000655,06SCCSS0313M1Z5,1965-04-28,Male,Business Owner,8650854,GGN005,Corporate,2327154,2215446,Current,8y 10m,Medium,,,,,,,,,,,,
YESB75455902,Malik Solutions,Rakesh Rathi,"Plot 461, Udyog Vihar, Gurgaon, HR",YESB0000655,06RAJGN7690P1Z7,1964-04-28,Female,Business Owner,2162817,GGN004,SME,377708,361965,Current,7y 9m,Medium,,,,,,,,,,,,
YESB75009128,Hooda Trading Co,Sandeep Rathi,"Plot 23, Sector 14, Gurgaon, HR",YESB0000655,06VFKJR2422A1Z1,1987-06-16,Male,Business Owner,5107306,GGN001,Corporate,1099207,1064707,Current,4y 8m,Medium,Fixed Deposit,PROD112427,2024-02-29 00:00:00,247072,1235.36,Pending,February,Q1,2024,Regular,,
YESB75009128,Hooda Trading Co,Sandeep Rathi,"Plot 23, Sector 14, Gurgaon, HR",YESB0000655,06VFKJR2422A1Z1,1987-06-16,Male,Business Owner,5107306,GGN001,Corporate,1099207,1064707,Current,4y 8m,Medium,Fixed Deposit,PROD116171,2023-10-10 00:00:00,744659,3723.3,Closed,October,Q4,2023,Festive,,
YESB75009128,Hooda Trading Co,Sandeep Rathi,"Plot 23, Sector 14, Gurgaon, HR",YESB0000655,06VFKJR2422A1Z1,1987-06-16,Male,Business Owner,5107306,GGN001,Corporate,1099207,1064707,Current,4y 8m,Medium,Insurance,PROD123726,2023-11-24 00:00:00,248782,37317.3,Closed,November,Q4,2023,Festive,Health,22
YESB30764883,Dalal Ventures,Sunil Gupta,"Plot 353, Sector 14, Gurgaon, HR",YESB0000655,06VQRAC1796I1Z9,1983-02-09,Female,Business Owner,6636767,GGN003,Corporate,1800739,1506928,Current,2y 8m,Medium,Insurance,PROD118967,2023-12-02 00:00:00,105809,15871.35,Closed,December,Q4,2023,Festive,General,8
YESB57766290,Verma Trading Co,Naveen Sharma,"Plot 787, Udyog Vihar, Gurgaon, HR",YESB0000655,06BRDOW8858F1Z5,1984-10-22,Male,Business Owner,6930753,GGN002,Corporate,1853946,2006590,Current,2y 11m,Medium,,,,,,,,,,,,
YESB20666741,Malik Ventures,Vikram Dalal,"Plot 21, Sector 14, Gurgaon, HR",YESB0000655,06YVRFU3264N1Z9,1996-06-19,Male,Business Owner,8083012,GGN004,Corporate,2225397,2311328,Current,1y 1m,Medium,,,,,,,,,,,,
YESB46340206,Saini Ventures,Rajesh Chaudhary,"Plot 950, Cyber City, Gurgaon, HR",YESB0000655,06GZXWA2201C1Z3,1985-11-27,Female,Business Owner,8350986,GGN003,Corporate,2123308,2204253,Current,3y 0m,Medium,Mutual Fund,PROD112462,2024-12-08 00:00:00,431886,4318.86,Pending,December,Q4,2024,Festive,,
YESB57671970,Gupta Agencies,Ajay Malik,"Plot 753, Sector 14, Gurgaon, HR",YESB0000655,06MHYCN5189U1Z7,1982-05-30,Female,Business Owner,2650402,GGN001,SME,547445,455795,Current,6y 5m,Medium,,,,,,,,,,,,
YESB11824384,Dalal Agencies,Deepak Rathi,"Plot 52, Udyog Vihar, Gurgaon, HR",YESB0000655,06RITJW6917D1Z0,2000-04-20,Male,Business Owner,2489468,GGN001,SME,720965,584043,Current,6y 6m,Medium,,,,,,,,,,,,
YESB34326995,Gupta Agencies,Ajay Chaudhary,"Plot 990, Sector 14, Gurgaon, HR",YESB0000655,06WDTFQ4086X1Z9,1998-10-21,Male,Business Owner,8480394,GGN002,Corporate,1470694,1448439,Current,1y 5m,Medium,,,,,,,,,,,,
YESB63794074,Gupta Enterprises,Sandeep Rathi,"Plot 778, DLF Phase 1, Gurgaon, HR",YESB0000655,06CYYCK5197E1Z8,1982-10-07,Male,Business Owner,9733601,GGN005,Corporate,1222034,1065655,Current,8y 8m,Medium,,,,,,,,,,,,
YESB97978968,Saini Solutions,Ajay Dalal,"Plot 688, DLF Phase 1, Gurgaon, HR",YESB0000655,06KGAVE4024B1Z6,1968-08-23,Female,Business Owner,6771726,GGN002,Corporate,1889506,1712951,Current,5y 2m,Medium,,,,,,,,,,,,
YESB49374398,Malik Solutions,Vijay Chaudhary,"Plot 709, Sector 14, Gurgaon, HR",YESB0000655,06ARMSV1896K1Z4,1961-07-18,Female,Business Owner,1475063,GGN003,SME,380162,367298,Current,8y 2m,Medium,,,,,,,,,,,,
YESB18160765,Sharma Enterprises,Rakesh Saini,"Plot 62, Cyber City, Gurgaon, HR",YESB0000655,06TVJXN1227N1Z9,1998-06-06,Female,Business Owner,3633598,GGN005,SME,926836,829414,Current,5y 1m,Medium,Loan,PROD102481,2024-11-19 00:00:00,3782747,75654.94,Active,November,Q4,2024,Festive,,
YESB18160765,Sharma Enterprises,Rakesh Saini,"Plot 62, Cyber City, Gurgaon, HR",YESB0000655,06TVJXN1227N1Z9,1998-06-06,Female,Business Owner,3633598,GGN005,SME,926836,829414,Current,5y 1m,Medium,Credit Card,PROD116538,2023-09-05 00:00:00,0,1500,Closed,September,Q3,2023,Regular,,
YESB18160765,Sharma Enterprises,Rakesh Saini,"Plot 62, Cyber City, Gurgaon, HR",YESB0000655,06TVJXN1227N1Z9,1998-06-06,Female,Business Owner,3633598,GGN005,SME,926836,829414,Current,5y 1m,Medium,Insurance,PROD120962,2023-10-01 00:00:00,129166,19374.9,Closed,October,Q4,2023,Festive,Health,15
YESB90962887,Rathi Enterprises,Vijay Malik,"Plot 774, Udyog Vihar, Gurgaon, HR",YESB0000655,06RSQLS4120X1Z0,1992-08-13,Male,Business Owner,7344658,GGN001,Corporate,1683207,1699915,Current,9y 0m,Medium,,,,,,,,,,,,
YESB50807009,Chaudhary Solutions,Pawan Dalal,"Plot 707, Sector 14, Gurgaon, HR",YESB0000655,06RUSBC9067X1Z1,1980-05-17,Female,Business Owner,7005976,GGN004,Corporate,783572,721327,Current,10y 7m,Medium,,,,,,,,,,,,
YESB66384421,Malik Trading Co,Ajay Sharma,"Plot 536, Cyber City, Gurgaon, HR",YESB0000655,06FQDUF3429C1Z2,1964-03-17,Male,Business Owner,5247802,GGN002,Corporate,1320649,1393406,Current,10y 1m,Medium,Insurance,PROD116808,2023-07-27 00:00:00,194798,29219.7,Active,July,Q3,2023,Regular,General,11
YESB69821557,Sharma Agencies,Rajesh Chaudhary,"Plot 990, Sohna Road, Gurgaon, HR",YESB0000655,06KOQTP7846C1Z2,1993-11-06,Male,Business Owner,1113347,GGN005,SME,328438,264434,Current,4y 1m,Medium,,,,,,,,,,,,
YESB38264614,Saini Enterprises,Ajay Rathi,"Plot 613, Udyog Vihar, Gurgaon, HR",YESB0000655,06YODEZ3303Q1Z4,1978-05-16,Male,Business Owner,6504550,GGN003,Corporate,1510953,1417394,Current,1y 10m,Medium,,,,,,,,,,,,
